class_index,category_id,name,common_name,kingdom,phylum,taxon_class,order,family,genus,specific_epithet,image_dir_name
1510,3349,Charadrius bicinctus,Double-banded Plover,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Charadrius,bicinctus,03349_Animalia_Chordata_Aves_Charadriiformes_Charadriidae_Charadrius_bicinctus
1511,3354,Charadrius marginatus,White-fronted Plover,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Charadrius,marginatus,03354_Animalia_Chordata_Aves_Charadriiformes_Charadriidae_Charadrius_marginatus
1512,3366,Pluvialis apricaria,European Golden Plover,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,apricaria,03366_Animalia_Chordata_Aves_Charadriiformes_Charadriidae_Pluvialis_apricaria
1513,3370,Vanellus armatus,Blacksmith Lapwing,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Vanellus,armatus,03370_Animalia_Chordata_Aves_Charadriiformes_Charadriidae_Vanellus_armatus
1514,3373,Vanellus indicus,Red-wattled Lapwing,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Vanellus,indicus,03373_Animalia_Chordata_Aves_Charadriiformes_Charadriidae_Vanellus_indicus
1515,3375,Vanellus senegallus,African Wattled Lapwing,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Vanellus,senegallus,03375_Animalia_Chordata_Aves_Charadriiformes_Charadriidae_Vanellus_senegallus
1516,3383,Haematopus moquini,African Oystercatcher,Animalia,Chordata,Aves,Charadriiformes,Haematopodidae,Haematopus,moquini,03383_Animalia_Chordata_Aves_Charadriiformes_Haematopodidae_Haematopus_moquini
1517,3396,Chroicocephalus cirrocephalus,Grey-hooded Gull,Animalia,Chordata,Aves,Charadriiformes,Laridae,Chroicocephalus,cirrocephalus,03396_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_cirrocephalus
1518,3397,Chroicocephalus genei,Slender-billed Gull,Animalia,Chordata,Aves,Charadriiformes,Laridae,Chroicocephalus,genei,03397_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_genei
1519,3407,Ichthyaetus ichthyaetus,Pallas's Gull,Animalia,Chordata,Aves,Charadriiformes,Laridae,Ichthyaetus,ichthyaetus,03407_Animalia_Chordata_Aves_Charadriiformes_Laridae_Ichthyaetus_ichthyaetus
1520,3408,Ichthyaetus melanocephalus,Mediterranean Gull,Animalia,Chordata,Aves,Charadriiformes,Laridae,Ichthyaetus,melanocephalus,03408_Animalia_Chordata_Aves_Charadriiformes_Laridae_Ichthyaetus_melanocephalus
1521,3409,Larus argentatus,Herring Gull,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,argentatus,03409_Animalia_Chordata_Aves_Charadriiformes_Laridae_Larus_argentatus
1522,3413,Larus crassirostris,Black-tailed Gull,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,crassirostris,03413_Animalia_Chordata_Aves_Charadriiformes_Laridae_Larus_crassirostris
1523,3416,Larus fuscus,Lesser Black-backed Gull,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,fuscus,03416_Animalia_Chordata_Aves_Charadriiformes_Laridae_Larus_fuscus
1524,3418,Larus glaucoides,Iceland Gull,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,glaucoides,03418_Animalia_Chordata_Aves_Charadriiformes_Laridae_Larus_glaucoides
1525,3427,Leucophaeus pipixcan,Franklin's Gull,Animalia,Chordata,Aves,Charadriiformes,Laridae,Leucophaeus,pipixcan,03427_Animalia_Chordata_Aves_Charadriiformes_Laridae_Leucophaeus_pipixcan
1526,3434,Sterna striata,White-fronted Tern,Animalia,Chordata,Aves,Charadriiformes,Laridae,Sterna,striata,03434_Animalia_Chordata_Aves_Charadriiformes_Laridae_Sterna_striata
1527,3439,Thalasseus maximus,Royal Tern,Animalia,Chordata,Aves,Charadriiformes,Laridae,Thalasseus,maximus,03439_Animalia_Chordata_Aves_Charadriiformes_Laridae_Thalasseus_maximus
1528,3448,Actitis macularius,Spotted Sandpiper,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Actitis,macularius,03448_Animalia_Chordata_Aves_Charadriiformes_Scolopacidae_Actitis_macularius
1529,3451,Bartramia longicauda,Upland Sandpiper,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Bartramia,longicauda,03451_Animalia_Chordata_Aves_Charadriiformes_Scolopacidae_Bartramia_longicauda
1530,3459,Calidris himantopus,Stilt Sandpiper,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,himantopus,03459_Animalia_Chordata_Aves_Charadriiformes_Scolopacidae_Calidris_himantopus
1531,3461,Calidris mauri,Western Sandpiper,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,mauri,03461_Animalia_Chordata_Aves_Charadriiformes_Scolopacidae_Calidris_mauri
1532,3462,Calidris melanotos,Pectoral Sandpiper,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,melanotos,03462_Animalia_Chordata_Aves_Charadriiformes_Scolopacidae_Calidris_melanotos
1533,3480,Numenius arquata,Eurasian Curlew,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,arquata,03480_Animalia_Chordata_Aves_Charadriiformes_Scolopacidae_Numenius_arquata
1534,3495,Tringa semipalmata,Willet,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Tringa,semipalmata,03495_Animalia_Chordata_Aves_Charadriiformes_Scolopacidae_Tringa_semipalmata
1535,3501,Anastomus oscitans,Asian Openbill Stork,Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Anastomus,oscitans,03501_Animalia_Chordata_Aves_Ciconiiformes_Ciconiidae_Anastomus_oscitans
1536,3506,Jabiru mycteria,Jabiru,Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Jabiru,mycteria,03506_Animalia_Chordata_Aves_Ciconiiformes_Ciconiidae_Jabiru_mycteria
1537,3509,Mycteria ibis,Yellow-billed Stork,Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Mycteria,ibis,03509_Animalia_Chordata_Aves_Ciconiiformes_Ciconiidae_Mycteria_ibis
1538,3513,Columba guinea,Speckled Pigeon,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,guinea,03513_Animalia_Chordata_Aves_Columbiformes_Columbidae_Columba_guinea
1539,3523,Geopelia striata,Zebra Dove,Animalia,Chordata,Aves,Columbiformes,Columbidae,Geopelia,striata,03523_Animalia_Chordata_Aves_Columbiformes_Columbidae_Geopelia_striata
1540,3547,Zenaida macroura,Mourning Dove,Animalia,Chordata,Aves,Columbiformes,Columbidae,Zenaida,macroura,03547_Animalia_Chordata_Aves_Columbiformes_Columbidae_Zenaida_macroura
1541,3555,Halcyon senegalensis,Woodland Kingfisher,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Halcyon,senegalensis,03555_Animalia_Chordata_Aves_Coraciiformes_Alcedinidae_Halcyon_senegalensis
1542,3557,Megaceryle alcyon,Belted Kingfisher,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Megaceryle,alcyon,03557_Animalia_Chordata_Aves_Coraciiformes_Alcedinidae_Megaceryle_alcyon
1543,3564,Coracias benghalensis,Indian Roller,Animalia,Chordata,Aves,Coraciiformes,Coraciidae,Coracias,benghalensis,03564_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_benghalensis
1544,3575,Eumomota superciliosa,Turquoise-browed Motmot,Animalia,Chordata,Aves,Coraciiformes,Momotidae,Eumomota,superciliosa,03575_Animalia_Chordata_Aves_Coraciiformes_Momotidae_Eumomota_superciliosa
1545,3579,Cacomantis flabelliformis,Fan-tailed Cuckoo,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Cacomantis,flabelliformis,03579_Animalia_Chordata_Aves_Cuculiformes_Cuculidae_Cacomantis_flabelliformis
1546,3585,Crotophaga major,Greater Ani,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Crotophaga,major,03585_Animalia_Chordata_Aves_Cuculiformes_Cuculidae_Crotophaga_major
1547,3596,Falco columbarius,Merlin,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,columbarius,03596_Animalia_Chordata_Aves_Falconiformes_Falconidae_Falco_columbarius
1548,3597,Falco femoralis,Aplomado Falcon,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,femoralis,03597_Animalia_Chordata_Aves_Falconiformes_Falconidae_Falco_femoralis
1549,3612,Crax rubra,Great Curassow,Animalia,Chordata,Aves,Galliformes,Cracidae,Crax,rubra,03612_Animalia_Chordata_Aves_Galliformes_Cracidae_Crax_rubra
1550,3615,Ortalis vetula,Plain Chachalaca,Animalia,Chordata,Aves,Galliformes,Cracidae,Ortalis,vetula,03615_Animalia_Chordata_Aves_Galliformes_Cracidae_Ortalis_vetula
1551,3629,Dendragapus obscurus,Dusky Grouse,Animalia,Chordata,Aves,Galliformes,Phasianidae,Dendragapus,obscurus,03629_Animalia_Chordata_Aves_Galliformes_Phasianidae_Dendragapus_obscurus
1552,3642,Gavia immer,Common Loon,Animalia,Chordata,Aves,Gaviiformes,Gaviidae,Gavia,immer,03642_Animalia_Chordata_Aves_Gaviiformes_Gaviidae_Gavia_immer
1553,3650,Grus americana,Whooping Crane,Animalia,Chordata,Aves,Gruiformes,Gruidae,Grus,americana,03650_Animalia_Chordata_Aves_Gruiformes_Gruidae_Grus_americana
1554,3656,Fulica ardesiaca,Slate-colored Coot,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,ardesiaca,03656_Animalia_Chordata_Aves_Gruiformes_Rallidae_Fulica_ardesiaca
1555,3660,Gallinula chloropus,Common Moorhen,Animalia,Chordata,Aves,Gruiformes,Rallidae,Gallinula,chloropus,03660_Animalia_Chordata_Aves_Gruiformes_Rallidae_Gallinula_chloropus
1556,3662,Gallinula tenebrosa,Dusky Moorhen,Animalia,Chordata,Aves,Gruiformes,Rallidae,Gallinula,tenebrosa,03662_Animalia_Chordata_Aves_Gruiformes_Rallidae_Gallinula_tenebrosa
1557,3671,Rallus limicola,Virginia Rail,Animalia,Chordata,Aves,Gruiformes,Rallidae,Rallus,limicola,03671_Animalia_Chordata_Aves_Gruiformes_Rallidae_Rallus_limicola
1558,3677,Acanthisitta chloris,Rifleman,Animalia,Chordata,Aves,Passeriformes,Acanthisittidae,Acanthisitta,chloris,03677_Animalia_Chordata_Aves_Passeriformes_Acanthisittidae_Acanthisitta_chloris
1559,3680,Gerygone igata,Grey Warbler,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Gerygone,igata,03680_Animalia_Chordata_Aves_Passeriformes_Acanthizidae_Gerygone_igata
1560,3682,Acrocephalus arundinaceus,Great Reed-Warbler,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae,Acrocephalus,arundinaceus,03682_Animalia_Chordata_Aves_Passeriformes_Acrocephalidae_Acrocephalus_arundinaceus
1561,3687,Iduna caligata,Booted Warbler,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae,Iduna,caligata,03687_Animalia_Chordata_Aves_Passeriformes_Acrocephalidae_Iduna_caligata
1562,3690,Aegithina tiphia,Common Iora,Animalia,Chordata,Aves,Passeriformes,Aegithinidae,Aegithina,tiphia,03690_Animalia_Chordata_Aves_Passeriformes_Aegithinidae_Aegithina_tiphia
1563,3702,Bombycilla garrulus,Bohemian Waxwing,Animalia,Chordata,Aves,Passeriformes,Bombycillidae,Bombycilla,garrulus,03702_Animalia_Chordata_Aves_Passeriformes_Bombycillidae_Bombycilla_garrulus
1564,3713,Passerina amoena,Lazuli Bunting,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Passerina,amoena,03713_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_amoena
1565,3720,Pheucticus ludovicianus,Rose-breasted Grosbeak,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Pheucticus,ludovicianus,03720_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Pheucticus_ludovicianus
1566,3734,Cisticola juncidis,Zitting Cisticola,Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Cisticola,juncidis,03734_Animalia_Chordata_Aves_Passeriformes_Cisticolidae_Cisticola_juncidis
1567,3742,Aphelocoma coerulescens,Florida Scrub Jay,Animalia,Chordata,Aves,Passeriformes,Corvidae,Aphelocoma,coerulescens,03742_Animalia_Chordata_Aves_Passeriformes_Corvidae_Aphelocoma_coerulescens
1568,3744,Aphelocoma woodhouseii,Woodhouse's Scrub-Jay,Animalia,Chordata,Aves,Passeriformes,Corvidae,Aphelocoma,woodhouseii,03744_Animalia_Chordata_Aves_Passeriformes_Corvidae_Aphelocoma_woodhouseii
1569,3749,Corvus brachyrhynchos,American Crow,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,brachyrhynchos,03749_Animalia_Chordata_Aves_Passeriformes_Corvidae_Corvus_brachyrhynchos
1570,3756,Corvus macrorhynchos,Large-billed Crow,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,macrorhynchos,03756_Animalia_Chordata_Aves_Passeriformes_Corvidae_Corvus_macrorhynchos
1571,3770,Nucifraga caryocatactes,Eurasian Nutcracker,Animalia,Chordata,Aves,Passeriformes,Corvidae,Nucifraga,caryocatactes,03770_Animalia_Chordata_Aves_Passeriformes_Corvidae_Nucifraga_caryocatactes
1572,3773,Pica hudsonia,Black-billed Magpie,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pica,hudsonia,03773_Animalia_Chordata_Aves_Passeriformes_Corvidae_Pica_hudsonia
1573,3792,Emberiza hortulana,Ortolan Bunting,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,hortulana,03792_Animalia_Chordata_Aves_Passeriformes_Emberizidae_Emberiza_hortulana
1574,3796,Estrilda astrild,Common Waxbill,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Estrilda,astrild,03796_Animalia_Chordata_Aves_Passeriformes_Estrildidae_Estrilda_astrild
1575,3800,Lonchura punctulata,Nutmeg Mannikin,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Lonchura,punctulata,03800_Animalia_Chordata_Aves_Passeriformes_Estrildidae_Lonchura_punctulata
1576,3805,Uraeginthus angolensis,Blue-breasted Cordonbleu,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Uraeginthus,angolensis,03805_Animalia_Chordata_Aves_Passeriformes_Estrildidae_Uraeginthus_angolensis
1577,3815,Coccothraustes vespertinus,Evening Grosbeak,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Coccothraustes,vespertinus,03815_Animalia_Chordata_Aves_Passeriformes_Fringillidae_Coccothraustes_vespertinus
1578,3837,Spinus spinus,Eurasian Siskin,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,spinus,03837_Animalia_Chordata_Aves_Passeriformes_Fringillidae_Spinus_spinus
1579,3842,Lepidocolaptes angustirostris,Narrow-billed Woodcreeper,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Lepidocolaptes,angustirostris,03842_Animalia_Chordata_Aves_Passeriformes_Furnariidae_Lepidocolaptes_angustirostris
1580,3851,Hirundo tahitica,Pacific Swallow,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Hirundo,tahitica,03851_Animalia_Chordata_Aves_Passeriformes_Hirundinidae_Hirundo_tahitica
1581,3852,Petrochelidon fulva,Cave Swallow,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Petrochelidon,fulva,03852_Animalia_Chordata_Aves_Passeriformes_Hirundinidae_Petrochelidon_fulva
1582,3861,Stelgidopteryx serripennis,Northern Rough-winged Swallow,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Stelgidopteryx,serripennis,03861_Animalia_Chordata_Aves_Passeriformes_Hirundinidae_Stelgidopteryx_serripennis
1583,3862,Tachycineta albilinea,Mangrove Swallow,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Tachycineta,albilinea,03862_Animalia_Chordata_Aves_Passeriformes_Hirundinidae_Tachycineta_albilinea
1584,3869,Cacicus cela,Yellow-rumped Cacique,Animalia,Chordata,Aves,Passeriformes,Icteridae,Cacicus,cela,03869_Animalia_Chordata_Aves_Passeriformes_Icteridae_Cacicus_cela
1585,3871,Chrysomus icterocephalus,Yellow-hooded Blackbird,Animalia,Chordata,Aves,Passeriformes,Icteridae,Chrysomus,icterocephalus,03871_Animalia_Chordata_Aves_Passeriformes_Icteridae_Chrysomus_icterocephalus
1586,3879,Icterus cucullatus,Hooded Oriole,Animalia,Chordata,Aves,Passeriformes,Icteridae,Icterus,cucullatus,03879_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_cucullatus
1587,3880,Icterus galbula,Baltimore Oriole,Animalia,Chordata,Aves,Passeriformes,Icteridae,Icterus,galbula,03880_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_galbula
1588,3883,Icterus nigrogularis,Yellow Oriole,Animalia,Chordata,Aves,Passeriformes,Icteridae,Icterus,nigrogularis,03883_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_nigrogularis
1589,3886,Icterus prosthemelas,Black-cowled Oriole,Animalia,Chordata,Aves,Passeriformes,Icteridae,Icterus,prosthemelas,03886_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_prosthemelas
1590,3887,Icterus pustulatus,Streak-backed Oriole,Animalia,Chordata,Aves,Passeriformes,Icteridae,Icterus,pustulatus,03887_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_pustulatus
1591,3892,Molothrus aeneus,Bronzed Cowbird,Animalia,Chordata,Aves,Passeriformes,Icteridae,Molothrus,aeneus,03892_Animalia_Chordata_Aves_Passeriformes_Icteridae_Molothrus_aeneus
1592,3893,Molothrus ater,Brown-headed Cowbird,Animalia,Chordata,Aves,Passeriformes,Icteridae,Molothrus,ater,03893_Animalia_Chordata_Aves_Passeriformes_Icteridae_Molothrus_ater
1593,3903,Sturnella neglecta,Western Meadowlark,Animalia,Chordata,Aves,Passeriformes,Icteridae,Sturnella,neglecta,03903_Animalia_Chordata_Aves_Passeriformes_Icteridae_Sturnella_neglecta
1594,3912,Lanius minor,Lesser Grey Shrike,Animalia,Chordata,Aves,Passeriformes,Laniidae,Lanius,minor,03912_Animalia_Chordata_Aves_Passeriformes_Laniidae_Lanius_minor
1595,3916,Turdoides striata,Jungle Babbler,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,striata,03916_Animalia_Chordata_Aves_Passeriformes_Leiothrichidae_Turdoides_striata
1596,3920,Malurus cyaneus,Superb Fairywren,Animalia,Chordata,Aves,Passeriformes,Maluridae,Malurus,cyaneus,03920_Animalia_Chordata_Aves_Passeriformes_Maluridae_Malurus_cyaneus
1597,3928,Entomyzon cyanotis,Blue-faced Honeyeater,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Entomyzon,cyanotis,03928_Animalia_Chordata_Aves_Passeriformes_Meliphagidae_Entomyzon_cyanotis
1598,3932,Meliphaga lewinii,Lewin's Honeyeater,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Meliphaga,lewinii,03932_Animalia_Chordata_Aves_Passeriformes_Meliphagidae_Meliphaga_lewinii
1599,3940,Dumetella carolinensis,Gray Catbird,Animalia,Chordata,Aves,Passeriformes,Mimidae,Dumetella,carolinensis,03940_Animalia_Chordata_Aves_Passeriformes_Mimidae_Dumetella_carolinensis
1600,3944,Mimus polyglottos,Northern Mockingbird,Animalia,Chordata,Aves,Passeriformes,Mimidae,Mimus,polyglottos,03944_Animalia_Chordata_Aves_Passeriformes_Mimidae_Mimus_polyglottos
1601,3953,Terpsiphone paradisi,Indian Paradise-Flycatcher,Animalia,Chordata,Aves,Passeriformes,Monarchidae,Terpsiphone,paradisi,03953_Animalia_Chordata_Aves_Passeriformes_Monarchidae_Terpsiphone_paradisi
1602,3962,Anthus rubescens,American Pipit,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Anthus,rubescens,03962_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Anthus_rubescens
1603,3965,Anthus trivialis,Tree Pipit,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Anthus,trivialis,03965_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Anthus_trivialis
1604,3966,Macronyx croceus,Yellow-throated Longclaw,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Macronyx,croceus,03966_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Macronyx_croceus
1605,3969,Motacilla capensis,Cape Wagtail,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,capensis,03969_Animalia_Chordata_Aves_Passeriformes_Motacillidae_Motacilla_capensis
1606,3976,Copsychus saularis,Oriental Magpie-Robin,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Copsychus,saularis,03976_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Copsychus_saularis
1607,3982,Luscinia megarhynchos,Common Nightingale,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Luscinia,megarhynchos,03982_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Luscinia_megarhynchos
1608,3987,Muscicapa dauurica,Asian Brown Flycatcher,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Muscicapa,dauurica,03987_Animalia_Chordata_Aves_Passeriformes_Muscicapidae_Muscicapa_dauurica
1609,4004,Anthreptes malacensis,Brown-throated Sunbird,Animalia,Chordata,Aves,Passeriformes,Nectariniidae,Anthreptes,malacensis,04004_Animalia_Chordata_Aves_Passeriformes_Nectariniidae_Anthreptes_malacensis
1610,4007,Cinnyris afer,Greater Double-collared Sunbird,Animalia,Chordata,Aves,Passeriformes,Nectariniidae,Cinnyris,afer,04007_Animalia_Chordata_Aves_Passeriformes_Nectariniidae_Cinnyris_afer
1611,4009,Cinnyris chalybeus,Southern Double-collared Sunbird,Animalia,Chordata,Aves,Passeriformes,Nectariniidae,Cinnyris,chalybeus,04009_Animalia_Chordata_Aves_Passeriformes_Nectariniidae_Cinnyris_chalybeus
1612,4022,Pachycephala rufiventris,Rufous Whistler,Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,rufiventris,04022_Animalia_Chordata_Aves_Passeriformes_Pachycephalidae_Pachycephala_rufiventris
1613,4029,Baeolophus ridgwayi,Juniper Titmouse,Animalia,Chordata,Aves,Passeriformes,Paridae,Baeolophus,ridgwayi,04029_Animalia_Chordata_Aves_Passeriformes_Paridae_Baeolophus_ridgwayi
1614,4037,Poecile atricapillus,Black-capped Chickadee,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,atricapillus,04037_Animalia_Chordata_Aves_Passeriformes_Paridae_Poecile_atricapillus
1615,4038,Poecile carolinensis,Carolina Chickadee,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,carolinensis,04038_Animalia_Chordata_Aves_Passeriformes_Paridae_Poecile_carolinensis
1616,4058,Myioborus miniatus,Slate-throated Redstart,Animalia,Chordata,Aves,Passeriformes,Parulidae,Myioborus,miniatus,04058_Animalia_Chordata_Aves_Passeriformes_Parulidae_Myioborus_miniatus
1617,4065,Setophaga americana,Northern Parula,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,americana,04065_Animalia_Chordata_Aves_Passeriformes_Parulidae_Setophaga_americana
1618,4066,Setophaga caerulescens,Black-throated Blue Warbler,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,caerulescens,04066_Animalia_Chordata_Aves_Passeriformes_Parulidae_Setophaga_caerulescens
1619,4076,Setophaga magnolia,Magnolia Warbler,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,magnolia,04076_Animalia_Chordata_Aves_Passeriformes_Parulidae_Setophaga_magnolia
1620,4092,Ammodramus savannarum,Grasshopper Sparrow,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Ammodramus,savannarum,04092_Animalia_Chordata_Aves_Passeriformes_Passerellidae_Ammodramus_savannarum
1621,4093,Ammospiza leconteii,LeConte's Sparrow,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Ammospiza,leconteii,04093_Animalia_Chordata_Aves_Passeriformes_Passerellidae_Ammospiza_leconteii
